Student_ID,Gender,Age,Study_Hours,Attendance,Assignment_Score,Quiz_Score,Midterm_Score,Final_Score,Internet_Access,Parent_Education,Family_Income,Extra_Activities,Previous_GPA,Target,Grade,Risk_Level
2394,Female,20,2.4,71.8,67.8,51.6,65.4,62.7,Yes,High School,Medium,No,3.28,Pass,D,Medium
2395,Male,18,3.6,92.7,78.8,68.7,69.6,77.6,Yes,Bachelor,Low,Yes,2.83,Pass,B,Low
2396,Female,19,4.3,78.3,57.9,53.2,63.2,72.1,No,High School,Medium,Yes,3.0,Pass,C,Low
2397,Male,22,2.4,97.7,58.6,67.9,54.1,71.7,Yes,Bachelor,Medium,No,2.99,Pass,C,Low
2398,Male,20,1.1,83.7,45.9,39.4,47.7,47.2,Yes,High School,High,No,2.08,Fail,F,High
2399,Female,17,2.8,86.7,64.9,67.7,67.3,70.7,Yes,High School,Medium,Yes,3.44,Pass,C,Low
2400,Female,17,6.2,95.1,71.8,51.0,69.6,77.2,Yes,High School,Medium,No,1.8,Pass,B,Low
2401,Male,20,1.0,80.3,56.4,36.7,42.5,54.5,Yes,None,Medium,Yes,3.23,Pass,D,High
2402,Male,21,1.6,73.4,53.8,49.3,48.4,62.3,Yes,Bachelor,Medium,No,2.96,Pass,D,Medium
2403,Male,20,1.9,92.0,60.0,67.1,74.0,71.3,Yes,Bachelor,High,No,2.63,Pass,C,Low
2404,Female,17,1.6,91.3,59.9,62.3,47.2,69.0,Yes,Bachelor,Medium,No,3.03,Pass,C,Low
2405,Female,18,4.8,69.4,71.1,48.3,68.7,79.6,Yes,Bachelor,High,Yes,3.05,Pass,B,Medium
2406,Male,15,2.1,88.4,43.8,47.3,45.6,59.5,No,None,Medium,Yes,2.02,Pass,D,Medium
2407,Female,15,4.9,79.8,66.7,44.1,65.9,65.1,No,High School,Low,No,3.65,Pass,C,Low
2408,Female,22,3.3,88.9,68.5,68.5,66.1,75.3,Yes,High School,Medium,No,2.84,Pass,B,Low
2409,Female,22,1.0,95.2,44.4,51.6,45.2,62.8,Yes,None,Low,Yes,4.0,Pass,D,Medium
2410,Female,20,2.5,90.8,58.7,60.5,78.0,76.0,Yes,Bachelor,Low,No,3.27,Pass,B,Low
2411,Male,16,5.6,94.4,78.7,74.3,84.4,82.4,No,High School,Medium,Yes,2.83,Pass,B,Low
2412,Male,20,3.5,86.2,61.7,62.5,70.0,70.5,Yes,High School,Medium,Yes,2.39,Pass,C,Low
2413,Male,21,2.6,77.7,45.5,46.0,37.8,51.6,No,High School,Medium,Yes,2.73,Pass,D,High
2414,Male,20,6.2,85.2,62.0,49.3,70.6,76.4,Yes,None,Low,Yes,2.89,Pass,B,Low
2415,Female,22,1.5,92.6,54.5,56.2,66.9,70.2,Yes,High School,Medium,Yes,3.68,Pass,C,Low
2416,Female,15,2.2,84.6,60.3,62.4,57.2,67.6,Yes,None,Medium,No,3.54,Pass,C,Low
2417,Male,17,5.3,84.0,71.5,57.3,62.8,76.0,Yes,None,High,Yes,3.07,Pass,B,Low
2418,Male,20,4.7,63.2,63.1,69.6,69.0,77.4,No,Bachelor,Medium,Yes,3.86,Pass,B,Medium
2419,Male,17,1.4,80.2,54.4,23.3,49.8,50.0,Yes,High School,Medium,No,1.59,Pass,D,Medium
2420,Female,17,4.2,76.1,45.5,47.0,70.0,70.9,Yes,High School,Low,No,3.08,Pass,C,Low
2421,Male,16,2.1,97.6,65.9,64.4,75.0,77.1,Yes,Bachelor,Medium,No,3.55,Pass,B,Low
2422,Female,17,1.0,96.7,51.0,52.5,53.3,57.9,Yes,Bachelor,Medium,Yes,3.13,Pass,D,Medium
2423,Male,15,2.6,92.5,49.6,49.7,66.3,61.8,Yes,Bachelor,High,No,2.0,Pass,D,Medium
2424,Male,18,8.7,81.8,100.0,78.1,85.3,100.0,Yes,Bachelor,Low,Yes,3.63,Pass,A,Low
2425,Female,18,5.7,94.1,77.5,69.1,58.3,83.1,No,None,Medium,Yes,3.26,Pass,B,Low
2426,Female,19,3.1,94.7,47.3,57.9,53.8,63.2,Yes,Bachelor,Medium,Yes,3.01,Pass,D,Medium
2427,Male,21,1.0,85.7,65.9,51.4,72.5,71.3,Yes,Bachelor,Low,Yes,2.85,Pass,C,Low
2428,Female,20,1.0,87.2,69.8,59.2,81.2,78.3,Yes,Doctorate,Medium,Yes,4.0,Pass,B,Low
2429,Female,21,3.3,84.9,68.4,52.8,52.7,68.3,Yes,High School,High,No,3.07,Pass,C,Low
2430,Female,15,4.1,84.4,65.5,80.0,67.0,77.6,Yes,High School,Medium,Yes,2.65,Pass,B,Low
2431,Male,17,4.8,78.9,64.3,58.3,82.4,73.8,Yes,High School,High,No,2.31,Pass,C,Low
2432,Female,18,4.5,87.4,70.2,70.7,60.6,83.3,Yes,High School,Low,Yes,3.25,Pass,B,Low
2433,Male,21,4.7,83.7,80.9,75.0,89.1,98.3,Yes,Bachelor,Medium,Yes,3.39,Pass,A,Low
2434,Female,15,3.8,90.9,67.9,62.2,77.8,77.4,Yes,Bachelor,Medium,Yes,2.83,Pass,B,Low
2435,Male,18,6.2,89.6,64.9,61.2,83.0,89.9,Yes,Bachelor,Medium,No,2.47,Pass,A,Low
2436,Male,17,2.3,84.9,49.0,56.6,53.6,63.6,No,None,High,No,3.6,Pass,D,Medium
2437,Male,21,3.3,84.8,38.7,40.6,49.8,57.3,Yes,High School,Low,No,2.27,Pass,D,Medium
2438,Female,18,1.0,90.7,73.4,61.5,66.3,80.8,Yes,Bachelor,High,No,3.98,Pass,B,Low
2439,Male,20,2.2,80.1,47.7,48.9,54.7,59.9,Yes,High School,Medium,No,2.36,Pass,D,Medium
2440,Female,22,5.6,95.7,65.4,58.0,56.0,78.8,Yes,Bachelor,Low,No,2.03,Pass,B,Low
2441,Female,20,4.6,91.6,67.1,60.2,70.1,76.1,Yes,Bachelor,High,No,2.11,Pass,B,Low
2442,Male,19,1.0,92.8,46.1,47.4,67.5,54.5,Yes,None,Medium,Yes,2.13,Pass,D,Medium
2443,Female,19,9.1,97.8,92.1,79.4,99.7,100.0,Yes,Bachelor,High,Yes,2.66,Pass,A,Low
2444,Male,18,3.5,89.9,66.8,63.0,73.9,76.0,Yes,High School,Medium,Yes,2.52,Pass,B,Low
2445,Female,22,3.6,86.7,65.6,67.0,63.5,77.9,Yes,Bachelor,High,Yes,3.41,Pass,B,Low
2446,Male,15,2.2,76.9,61.0,46.7,57.8,63.3,Yes,High School,Medium,Yes,3.33,Pass,D,Medium
2447,Female,20,2.5,90.0,59.7,55.9,75.6,75.9,Yes,High School,Low,Yes,2.67,Pass,B,Low
2448,Female,15,3.5,93.6,71.2,65.3,77.7,87.8,Yes,Bachelor,Medium,Yes,4.0,Pass,A,Low
2449,Female,22,4.5,88.2,55.6,55.8,58.8,66.2,Yes,High School,Low,Yes,2.66,Pass,C,Low
2450,Female,15,3.9,87.4,64.6,67.1,74.5,79.1,Yes,Bachelor,Medium,No,2.74,Pass,B,Low
2451,Female,22,2.3,82.8,62.7,44.2,52.3,65.2,Yes,Bachelor,Low,Yes,2.03,Pass,C,Low
2452,Female,18,1.7,97.2,55.1,76.3,79.3,80.4,Yes,Bachelor,Low,Yes,2.75,Pass,B,Low
2453,Female,15,1.7,92.6,48.8,60.8,60.2,69.7,Yes,High School,Low,No,2.98,Pass,C,Low
2454,Female,20,5.8,88.4,59.8,70.8,60.8,80.2,Yes,None,Medium,Yes,2.09,Pass,B,Low
2455,Male,17,5.4,79.0,76.3,64.6,88.2,82.9,Yes,Bachelor,Medium,Yes,2.5,Pass,B,Low
2456,Female,19,4.3,95.0,80.6,49.5,85.3,80.2,No,Master,Medium,Yes,3.0,Pass,B,Low
2457,Female,17,5.8,84.8,68.1,53.4,63.1,76.3,Yes,Bachelor,Low,Yes,2.49,Pass,B,Low
2458,Female,15,3.0,77.1,49.6,49.9,48.1,55.6,No,Bachelor,Medium,Yes,2.36,Pass,D,Medium
2459,Male,17,5.2,91.5,71.5,69.6,80.1,84.6,Yes,Bachelor,Medium,Yes,3.27,Pass,B,Low
2460,Female,20,4.4,86.3,51.1,53.8,61.0,65.9,Yes,Bachelor,Medium,Yes,2.03,Pass,C,Low
2461,Male,20,5.2,90.6,56.6,44.4,63.9,68.8,No,High School,High,No,2.15,Pass,C,Low
2462,Female,15,1.5,56.8,37.7,41.3,42.8,51.9,Yes,Bachelor,Medium,No,2.91,Pass,D,High
2463,Male,18,1.0,73.5,64.2,54.3,69.3,63.0,Yes,Doctorate,Medium,No,3.31,Pass,D,Medium
2464,Female,17,3.7,88.2,73.2,57.4,60.9,83.1,Yes,Bachelor,Low,Yes,2.98,Pass,B,Low
2465,Female,18,2.6,76.9,53.6,48.6,63.4,69.0,Yes,High School,Low,Yes,2.67,Pass,C,Low
2466,Male,18,1.0,78.2,48.5,37.1,46.8,59.0,Yes,Bachelor,High,No,2.62,Pass,D,Medium
2467,Female,22,6.3,78.3,69.8,85.1,82.4,87.9,No,Doctorate,High,Yes,3.41,Pass,A,Low
2468,Male,16,5.4,87.9,60.4,73.5,73.0,84.9,No,Master,Low,No,3.32,Pass,B,Low
2469,Female,15,3.9,84.2,64.0,67.6,68.8,72.5,Yes,High School,Medium,Yes,2.83,Pass,C,Low
2470,Female,19,1.8,82.4,58.2,54.8,62.2,66.5,Yes,Doctorate,Medium,No,2.63,Pass,C,Low
2471,Female,20,1.0,83.8,61.8,37.9,52.2,53.2,Yes,Bachelor,Medium,Yes,2.82,Pass,D,Medium
2472,Female,20,1.0,80.2,55.9,46.9,34.0,57.8,No,Bachelor,High,Yes,2.36,Pass,D,High
2473,Female,15,2.2,99.0,62.2,70.9,70.0,72.8,Yes,Bachelor,Low,No,2.71,Pass,C,Low
2474,Male,22,4.8,84.1,67.4,70.2,68.3,79.9,Yes,Doctorate,Medium,No,2.51,Pass,B,Low
2475,Male,21,2.6,90.8,50.3,50.6,41.3,64.2,Yes,None,Low,Yes,2.74,Pass,D,High
2476,Female,21,4.3,85.8,61.8,58.2,58.6,70.3,Yes,None,Medium,No,2.53,Pass,C,Low
2477,Female,21,4.4,94.2,68.9,65.1,70.8,78.8,Yes,High School,Low,Yes,3.11,Pass,B,Low
2478,Female,22,4.7,96.9,59.9,61.3,48.3,75.4,No,None,High,Yes,3.29,Pass,B,Low
2479,Female,19,1.0,93.2,54.5,38.7,63.3,65.9,Yes,High School,Medium,No,2.57,Pass,C,Low
2480,Male,20,1.9,65.8,54.1,46.7,43.3,54.1,No,High School,High,No,2.31,Pass,D,High
2481,Female,15,4.2,96.1,73.5,64.1,78.5,87.4,Yes,Bachelor,Low,No,3.23,Pass,A,Low
2482,Male,22,7.1,87.4,87.1,89.8,73.7,97.9,Yes,Bachelor,Low,Yes,2.91,Pass,A,Low
2483,Female,20,6.0,79.5,64.0,62.9,87.6,83.3,Yes,Bachelor,Low,Yes,2.58,Pass,B,Low
2484,Male,18,3.8,94.0,58.1,72.2,69.6,80.4,Yes,Bachelor,Medium,No,3.63,Pass,B,Low
2485,Male,17,6.4,85.6,64.2,64.2,67.4,81.6,No,None,High,Yes,2.46,Pass,B,Low
2486,Male,17,3.8,92.0,52.2,48.3,69.0,73.0,Yes,High School,Medium,Yes,1.6,Pass,C,Low
2487,Male,22,1.0,81.8,35.9,45.9,39.4,49.7,Yes,High School,Low,Yes,2.38,Fail,F,High
2488,Female,20,4.7,90.8,76.4,67.3,73.3,91.4,Yes,None,Low,Yes,3.77,Pass,A,Low
2489,Male,16,6.1,80.1,58.7,71.0,75.1,82.6,Yes,High School,Low,Yes,2.61,Pass,B,Low
2490,Male,19,8.4,88.0,83.9,81.5,74.6,92.0,No,Bachelor,Medium,Yes,2.49,Pass,A,Low
2491,Male,21,2.2,79.2,77.5,63.1,64.6,72.2,Yes,Bachelor,Medium,No,2.82,Pass,C,Low
2492,Male,19,1.4,95.0,58.1,54.6,70.2,67.3,Yes,Bachelor,Medium,No,3.41,Pass,C,Low
2493,Male,19,5.2,97.4,73.7,64.4,82.7,81.8,Yes,Bachelor,Medium,Yes,2.75,Pass,B,Low
2494,Male,22,4.1,90.5,78.2,79.2,68.4,86.4,Yes,High School,Low,Yes,3.15,Pass,A,Low
2495,Female,18,3.9,76.1,61.8,61.2,81.0,79.4,Yes,Doctorate,Low,Yes,2.69,Pass,B,Low
2496,Female,19,6.4,91.7,74.1,84.5,79.8,92.7,Yes,High School,Medium,Yes,3.16,Pass,A,Low
2497,Female,17,5.2,88.4,72.6,58.2,78.3,83.9,Yes,Bachelor,Medium,No,2.91,Pass,B,Low
2498,Male,18,4.3,79.2,69.6,82.1,77.7,78.9,Yes,High School,Medium,No,2.56,Pass,B,Low
2499,Male,15,2.4,82.1,47.1,39.3,41.8,59.2,No,Bachelor,Low,No,2.95,Pass,D,High
2500,Female,19,4.9,71.9,58.1,55.6,65.6,79.6,Yes,Bachelor,Low,No,2.47,Pass,B,Medium
